city,country,latitude,longitude,forecast_date,extracted_at,temperature_max,temperature_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code,source
Nador,Morocco,35.1667,-2.9333,2026-09-19,2026-09-17 10:41:12.928720+00:00,25.6,23.0,1.6,3,23.9,52.6,80,open-meteo
Nador,Morocco,35.1667,-2.9333,2026-09-20,2026-09-17 10:41:12.928720+00:00,25.9,24.0,4.3,5,24.4,50.4,80,open-meteo
Nador,Morocco,35.1667,-2.9333,2026-09-21,2026-09-17 10:41:12.928720+00:00,25.6,23.5,1.2,10,17.2,38.2,3,open-meteo
Nador,Morocco,35.1667,-2.9333,2026-09-22,2026-09-17 10:41:12.928720+00:00,27.2,21.7,0.0,3,20.4,35.6,2,open-meteo
Nador,Morocco,35.1667,-2.9333,2026-09-23,2026-09-17 10:41:12.928720+00:00,27.1,20.5,0.0,0,16.6,29.9,2,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-17,2026-09-17 10:41:13.010775+00:00,29.3,16.9,0.0,0,14.3,31.0,3,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-18,2026-09-17 10:41:13.010775+00:00,29.4,18.2,0.0,0,16.9,35.6,2,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-19,2026-09-17 10:41:13.010775+00:00,28.8,19.3,0.0,0,24.6,51.8,3,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-20,2026-09-17 10:41:13.010775+00:00,31.0,20.4,0.0,0,21.4,45.0,3,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-21,2026-09-17 10:41:13.010775+00:00,30.2,20.5,0.0,5,19.4,43.6,2,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-22,2026-09-17 10:41:13.010775+00:00,31.5,19.7,0.0,0,13.7,27.4,2,open-meteo
Taza,Morocco,34.2144,-4.0088,2026-09-23,2026-09-17 10:41:13.010775+00:00,32.4,18.7,0.0,0,17.4,32.4,0,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-17,2026-09-17 10:41:13.092726+00:00,26.8,20.7,0.0,0,13.7,38.5,3,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-18,2026-09-17 10:41:13.092726+00:00,25.0,19.4,0.0,0,13.0,37.1,1,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-19,2026-09-17 10:41:13.092726+00:00,25.0,19.9,0.0,0,14.8,41.0,45,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-20,2026-09-17 10:41:13.092726+00:00,25.4,20.0,0.0,0,14.5,41.4,45,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-21,2026-09-17 10:41:13.092726+00:00,27.5,19.6,0.0,0,11.9,33.1,45,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-22,2026-09-17 10:41:13.092726+00:00,38.6,19.6,0.0,0,17.2,33.1,45,open-meteo
Inezgane,Morocco,30.3658,-9.5381,2026-09-23,2026-09-17 10:41:13.092726+00:00,37.8,22.5,0.0,0,14.0,28.4,0,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-17,2026-09-17 10:41:13.180109+00:00,25.3,17.7,0.0,0,12.4,23.8,3,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-18,2026-09-17 10:41:13.180109+00:00,26.7,14.9,0.0,0,17.1,33.1,45,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-19,2026-09-17 10:41:13.180109+00:00,35.1,17.9,0.0,0,19.5,35.3,2,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-20,2026-09-17 10:41:13.180109+00:00,34.6,25.7,0.0,0,14.2,29.2,1,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-21,2026-09-17 10:41:13.180109+00:00,32.9,22.9,0.0,0,14.1,26.3,1,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-22,2026-09-17 10:41:13.180109+00:00,29.5,19.8,0.0,0,15.0,28.4,2,open-meteo
Larache,Morocco,35.1833,-6.15,2026-09-23,2026-09-17 10:41:13.180109+00:00,29.6,18.5,0.0,0,13.5,25.2,2,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-17,2026-09-17 10:41:13.258693+00:00,28.4,15.1,0.0,0,14.2,29.9,45,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-18,2026-09-17 10:41:13.258693+00:00,29.4,15.7,0.0,0,16.2,33.8,3,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-19,2026-09-17 10:41:13.258693+00:00,34.1,17.8,0.0,0,13.9,31.0,2,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-20,2026-09-17 10:41:13.258693+00:00,36.3,22.3,0.0,0,15.4,29.9,2,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-21,2026-09-17 10:41:13.258693+00:00,35.7,21.1,0.0,3,16.5,33.5,2,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-22,2026-09-17 10:41:13.258693+00:00,34.4,19.2,0.0,0,15.2,29.9,3,open-meteo
Al Khmissat,Morocco,33.81,-6.06,2026-09-23,2026-09-17 10:41:13.258693+00:00,35.3,17.2,0.0,3,20.0,37.8,1,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-17,2026-09-17 10:41:13.342988+00:00,24.5,18.6,0.0,0,29.5,49.0,3,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-18,2026-09-17 10:41:13.342988+00:00,27.0,17.2,0.0,0,24.1,42.5,1,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-19,2026-09-17 10:41:13.342988+00:00,28.2,18.1,0.0,0,20.6,37.1,3,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-20,2026-09-17 10:41:13.342988+00:00,33.7,17.0,0.0,0,22.3,41.0,1,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-21,2026-09-17 10:41:13.342988+00:00,38.3,19.9,0.0,2,16.5,32.8,0,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-22,2026-09-17 10:41:13.342988+00:00,38.2,21.9,0.0,2,16.6,32.8,2,open-meteo
Guelmim,Morocco,28.9833,-10.0667,2026-09-23,2026-09-17 10:41:13.342988+00:00,38.5,20.2,0.0,2,13.4,33.1,3,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-17,2026-09-17 10:41:13.426718+00:00,28.3,18.8,0.0,0,14.3,27.4,3,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-18,2026-09-17 10:41:13.426718+00:00,30.4,16.0,0.0,0,18.3,36.4,45,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-19,2026-09-17 10:41:13.426718+00:00,35.6,18.8,0.0,0,7.4,18.0,2,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-20,2026-09-17 10:41:13.426718+00:00,37.9,22.3,0.0,0,10.6,25.6,1,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-21,2026-09-17 10:41:13.426718+00:00,36.0,22.9,0.0,0,13.5,26.3,2,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-22,2026-09-17 10:41:13.426718+00:00,34.0,21.4,0.0,0,16.0,31.7,2,open-meteo
Ksar El Kebir,Morocco,35.0,-5.9,2026-09-23,2026-09-17 10:41:13.426718+00:00,35.1,20.3,0.0,0,14.8,29.2,1,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-17,2026-09-17 10:41:13.512669+00:00,31.8,15.7,0.0,0,16.6,31.7,3,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-18,2026-09-17 10:41:13.512669+00:00,32.0,15.6,0.0,0,18.5,34.2,3,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-19,2026-09-17 10:41:13.512669+00:00,34.6,19.3,0.0,3,23.7,50.4,3,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-20,2026-09-17 10:41:13.512669+00:00,35.4,22.0,0.0,3,21.5,40.3,3,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-21,2026-09-17 10:41:13.512669+00:00,33.0,20.8,1.2,8,11.9,29.5,80,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-22,2026-09-17 10:41:13.512669+00:00,33.7,18.7,0.0,3,14.2,25.9,2,open-meteo
Khénifra,Morocco,32.93,-5.66,2026-09-23,2026-09-17 10:41:13.512669+00:00,35.0,19.3,0.0,3,16.0,28.4,2,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-17,2026-09-17 10:41:13.594938+00:00,24.3,18.7,0.0,0,12.9,29.2,3,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-18,2026-09-17 10:41:13.594938+00:00,24.0,17.0,0.0,0,13.7,31.0,3,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-19,2026-09-17 10:41:13.594938+00:00,26.1,17.1,0.0,0,12.2,27.4,3,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-20,2026-09-17 10:41:13.594938+00:00,26.8,19.9,0.0,0,10.5,25.2,2,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-21,2026-09-17 10:41:13.594938+00:00,26.7,20.5,0.0,0,12.3,27.4,2,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-22,2026-09-17 10:41:13.594938+00:00,25.4,20.4,0.0,0,11.5,23.8,45,open-meteo
Skhirate,Morocco,33.85,-7.03,2026-09-23,2026-09-17 10:41:13.594938+00:00,25.4,20.2,0.0,0,12.2,25.6,45,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-17,2026-09-17 10:41:13.731975+00:00,26.1,17.8,0.0,0,16.3,31.0,3,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-18,2026-09-17 10:41:13.731975+00:00,26.2,16.1,0.0,0,15.9,29.5,3,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-19,2026-09-17 10:41:13.731975+00:00,28.3,16.7,0.0,0,16.8,31.0,45,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-20,2026-09-17 10:41:13.731975+00:00,31.0,20.0,0.0,0,15.1,28.1,45,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-21,2026-09-17 10:41:13.731975+00:00,30.3,19.7,0.0,0,17.1,32.0,45,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-22,2026-09-17 10:41:13.731975+00:00,30.4,19.7,0.0,0,15.2,29.2,45,open-meteo
Beni Yakhlef,Morocco,33.6555,-7.3221,2026-09-23,2026-09-17 10:41:13.731975+00:00,29.2,19.7,0.0,0,16.9,32.0,45,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-17,2026-09-17 10:41:13.813321+00:00,26.2,15.9,0.0,0,16.0,32.8,3,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-18,2026-09-17 10:41:13.813321+00:00,27.4,15.2,0.0,0,16.2,32.8,45,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-19,2026-09-17 10:41:13.813321+00:00,30.9,16.6,0.0,0,15.6,32.0,3,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-20,2026-09-17 10:41:13.813321+00:00,32.9,20.9,0.0,0,16.3,33.1,2,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-21,2026-09-17 10:41:13.813321+00:00,33.6,20.0,0.0,0,16.4,34.6,1,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-22,2026-09-17 10:41:13.813321+00:00,31.2,18.6,0.0,0,15.0,30.2,1,open-meteo
Sidi Yahya Zaer,Morocco,33.7105,-6.8831,2026-09-23,2026-09-17 10:41:13.813321+00:00,30.5,16.4,0.0,0,16.0,32.8,45,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-17,2026-09-17 10:41:13.894152+00:00,28.6,16.5,0.0,0,17.3,34.6,3,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-18,2026-09-17 10:41:13.894152+00:00,30.3,16.6,0.0,0,14.8,31.0,2,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-19,2026-09-17 10:41:13.894152+00:00,33.6,18.6,0.0,0,17.7,36.7,2,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-20,2026-09-17 10:41:13.894152+00:00,35.8,22.5,0.0,5,16.6,35.6,2,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-21,2026-09-17 10:41:13.894152+00:00,37.2,22.6,0.0,5,20.1,41.0,1,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-22,2026-09-17 10:41:13.894152+00:00,36.2,19.3,0.0,5,18.3,32.0,1,open-meteo
Ben Guerir,Morocco,32.23,-7.95,2026-09-23,2026-09-17 10:41:13.894152+00:00,36.0,19.1,0.0,0,19.7,34.6,0,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-17,2026-09-17 10:41:13.974721+00:00,26.7,20.8,0.0,0,24.9,40.3,3,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-18,2026-09-17 10:41:13.974721+00:00,26.1,19.6,0.0,0,22.5,36.4,2,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-19,2026-09-17 10:41:13.974721+00:00,26.4,20.1,0.0,0,20.5,34.2,2,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-20,2026-09-17 10:41:13.974721+00:00,26.8,20.4,0.0,0,19.5,32.4,2,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-21,2026-09-17 10:41:13.974721+00:00,29.8,20.3,0.0,0,18.2,30.2,0,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-22,2026-09-17 10:41:13.974721+00:00,35.5,20.5,0.0,0,18.0,32.8,0,open-meteo
Ait Ali,Morocco,30.1739,-9.4881,2026-09-23,2026-09-17 10:41:13.974721+00:00,34.0,21.1,0.0,0,18.9,33.1,0,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-17,2026-09-17 10:41:14.061497+00:00,27.4,20.6,0.0,0,17.9,39.6,3,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-18,2026-09-17 10:41:14.061497+00:00,26.2,19.3,0.0,0,15.6,37.1,1,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-19,2026-09-17 10:41:14.061497+00:00,26.5,19.8,0.0,0,17.5,38.5,45,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-20,2026-09-17 10:41:14.061497+00:00,26.8,20.2,0.0,0,16.6,36.7,45,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-21,2026-09-17 10:41:14.061497+00:00,29.9,20.6,0.0,0,12.0,28.4,45,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-22,2026-09-17 10:41:14.061497+00:00,38.4,20.5,0.0,0,17.2,33.1,45,open-meteo
My Drarga,Morocco,30.3805,-9.4763,2026-09-23,2026-09-17 10:41:14.061497+00:00,37.7,22.4,0.0,0,14.0,28.4,0,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-17,2026-09-17 10:41:14.152218+00:00,27.6,20.7,0.0,0,17.8,39.6,3,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-18,2026-09-17 10:41:14.152218+00:00,26.8,19.5,0.0,0,18.7,40.7,2,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-19,2026-09-17 10:41:14.152218+00:00,26.9,19.9,0.0,0,20.5,45.0,2,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-20,2026-09-17 10:41:14.152218+00:00,27.5,20.2,0.0,0,18.7,43.6,2,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-21,2026-09-17 10:41:14.152218+00:00,30.7,19.5,0.0,0,17.7,38.2,45,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-22,2026-09-17 10:41:14.152218+00:00,36.2,19.7,0.0,0,17.2,38.2,45,open-meteo
Lqoliaa,Morocco,30.2942,-9.4544,2026-09-23,2026-09-17 10:41:14.152218+00:00,33.1,19.6,0.0,0,17.0,37.4,0,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-17,2026-09-17 10:41:14.239001+00:00,29.8,17.4,0.0,0,16.8,28.8,2,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-18,2026-09-17 10:41:14.239001+00:00,31.3,17.9,0.0,0,13.6,23.4,3,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-19,2026-09-17 10:41:14.239001+00:00,34.9,20.3,0.0,0,16.2,27.7,3,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-20,2026-09-17 10:41:14.239001+00:00,37.4,23.3,0.0,15,18.0,30.2,2,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-21,2026-09-17 10:41:14.239001+00:00,37.8,23.0,0.0,8,20.1,33.5,2,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-22,2026-09-17 10:41:14.239001+00:00,35.9,21.6,0.0,2,13.9,24.1,1,open-meteo
El Kelaa des Srarhna,Morocco,32.05,-7.4,2026-09-23,2026-09-17 10:41:14.239001+00:00,36.2,20.2,0.0,0,15.6,27.0,1,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-17,2026-09-17 10:41:14.324130+00:00,25.7,20.3,0.0,0,16.2,24.8,3,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-18,2026-09-17 10:41:14.324130+00:00,25.5,19.8,0.0,0,19.9,32.4,2,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-19,2026-09-17 10:41:14.324130+00:00,27.1,20.1,0.0,0,17.6,28.1,45,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-20,2026-09-17 10:41:14.324130+00:00,27.5,20.5,0.0,0,13.4,21.6,45,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-21,2026-09-17 10:41:14.324130+00:00,26.5,20.8,0.0,0,13.5,20.9,45,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-22,2026-09-17 10:41:14.324130+00:00,27.7,21.0,0.0,0,11.8,23.8,45,open-meteo
Moulay Abdallah,Morocco,33.1978,-8.5883,2026-09-23,2026-09-17 10:41:14.324130+00:00,27.5,20.8,0.0,0,15.6,31.0,45,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-17,2026-09-17 10:41:14.409643+00:00,27.5,15.9,0.0,0,13.7,28.4,3,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-18,2026-09-17 10:41:14.409643+00:00,29.0,15.7,0.0,0,16.6,34.2,3,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-19,2026-09-17 10:41:14.409643+00:00,33.9,18.0,0.0,0,15.5,32.0,2,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-20,2026-09-17 10:41:14.409643+00:00,35.9,22.3,0.0,0,14.0,29.9,2,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-21,2026-09-17 10:41:14.409643+00:00,35.4,22.0,0.0,5,15.7,32.8,1,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-22,2026-09-17 10:41:14.409643+00:00,34.2,20.7,0.0,0,15.4,32.0,2,open-meteo
Tiflet,Morocco,33.9,-6.33,2026-09-23,2026-09-17 10:41:14.409643+00:00,34.7,20.0,0.0,0,18.0,36.0,1,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-17,2026-09-17 10:41:14.493462+00:00,29.4,19.8,0.0,0,25.2,47.9,45,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-18,2026-09-17 10:41:14.493462+00:00,29.2,18.7,0.0,0,22.9,42.5,2,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-19,2026-09-17 10:41:14.493462+00:00,29.8,19.1,0.0,0,24.2,45.7,45,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-20,2026-09-17 10:41:14.493462+00:00,30.4,19.5,0.0,0,23.7,44.3,45,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-21,2026-09-17 10:41:14.493462+00:00,35.7,20.5,0.0,0,23.7,42.8,3,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-22,2026-09-17 10:41:14.493462+00:00,38.3,19.5,0.0,0,28.3,47.2,3,open-meteo
Oulad Teïma,Morocco,30.4,-9.21,2026-09-23,2026-09-17 10:41:14.493462+00:00,37.3,19.6,0.0,3,25.8,44.6,0,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-17,2026-09-17 10:41:14.574248+00:00,26.3,17.9,0.0,0,15.4,32.8,3,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-18,2026-09-17 10:41:14.574248+00:00,26.0,18.2,0.0,3,19.1,39.6,3,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-19,2026-09-17 10:41:14.574248+00:00,26.2,19.8,0.1,5,20.1,44.3,45,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-20,2026-09-17 10:41:14.574248+00:00,27.1,21.2,0.0,0,18.3,37.8,45,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-21,2026-09-17 10:41:14.574248+00:00,26.4,20.4,0.0,5,18.0,38.5,45,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-22,2026-09-17 10:41:14.574248+00:00,27.7,19.9,0.0,3,14.6,27.4,45,open-meteo
Berkane,Morocco,34.9167,-2.3167,2026-09-23,2026-09-17 10:41:14.574248+00:00,28.0,19.4,0.0,0,11.9,22.7,45,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-17,2026-09-17 10:41:14.654713+00:00,26.1,16.5,0.0,0,15.5,31.0,3,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-18,2026-09-17 10:41:14.654713+00:00,27.2,15.0,0.0,0,15.6,31.3,45,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-19,2026-09-17 10:41:14.654713+00:00,30.9,15.5,0.0,0,15.1,30.2,45,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-20,2026-09-17 10:41:14.654713+00:00,32.7,19.6,0.0,0,14.3,28.8,2,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-21,2026-09-17 10:41:14.654713+00:00,33.2,19.5,0.0,0,15.8,31.3,1,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-22,2026-09-17 10:41:14.654713+00:00,32.1,19.0,0.0,0,15.0,29.2,45,open-meteo
Ain El Aouda,Morocco,33.8111,-6.7922,2026-09-23,2026-09-17 10:41:14.654713+00:00,31.7,17.2,0.0,0,16.5,32.0,45,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-17,2026-09-17 10:41:14.733652+00:00,32.7,20.8,0.0,28,21.3,53.6,3,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-18,2026-09-17 10:41:14.733652+00:00,32.6,20.3,0.0,20,21.9,67.3,3,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-19,2026-09-17 10:41:14.733652+00:00,31.5,22.3,0.5,19,18.7,43.6,61,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-20,2026-09-17 10:41:14.733652+00:00,30.6,20.0,0.0,10,11.0,24.8,3,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-21,2026-09-17 10:41:14.733652+00:00,29.8,21.4,3.3,38,12.9,29.2,80,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-22,2026-09-17 10:41:14.733652+00:00,30.4,19.0,0.0,18,12.3,23.8,3,open-meteo
Errachidia,Morocco,31.9319,-4.4244,2026-09-23,2026-09-17 10:41:14.733652+00:00,31.7,20.2,0.0,18,12.1,20.2,2,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-17,2026-09-17 10:41:14.818350+00:00,33.1,15.9,0.0,0,15.0,31.0,2,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-18,2026-09-17 10:41:14.818350+00:00,33.9,17.0,0.0,0,10.6,22.0,3,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-19,2026-09-17 10:41:14.818350+00:00,37.8,19.6,0.0,3,11.3,22.3,3,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-20,2026-09-17 10:41:14.818350+00:00,38.8,23.8,0.0,3,17.7,35.6,3,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-21,2026-09-17 10:41:14.818350+00:00,38.2,22.1,0.0,5,12.8,31.0,2,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-22,2026-09-17 10:41:14.818350+00:00,37.8,20.8,0.0,3,12.7,24.5,2,open-meteo
Al Fqih Ben Çalah,Morocco,32.507,-6.6886,2026-09-23,2026-09-17 10:41:14.818350+00:00,38.1,19.2,0.0,0,14.2,24.5,1,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-17,2026-09-17 10:41:14.898802+00:00,26.9,18.3,0.0,0,15.5,30.6,3,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-18,2026-09-17 10:41:14.898802+00:00,27.4,17.0,0.0,0,15.4,30.2,3,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-19,2026-09-17 10:41:14.898802+00:00,29.9,17.8,0.0,0,15.2,30.2,45,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-20,2026-09-17 10:41:14.898802+00:00,32.8,20.5,0.0,0,14.4,28.8,45,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-21,2026-09-17 10:41:14.898802+00:00,32.6,19.7,0.0,0,15.9,31.7,45,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-22,2026-09-17 10:41:14.898802+00:00,33.5,19.5,0.0,0,16.9,33.1,45,open-meteo
Ad Darwa,Morocco,33.4167,-7.5333,2026-09-23,2026-09-17 10:41:14.898802+00:00,32.2,19.1,0.0,0,18.7,36.4,45,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-17,2026-09-17 10:41:14.985009+00:00,25.5,16.9,0.0,0,11.4,28.4,3,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-18,2026-09-17 10:41:14.985009+00:00,24.7,19.9,0.3,3,17.4,39.2,45,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-19,2026-09-17 10:41:14.985009+00:00,24.9,22.1,3.0,31,28.4,65.5,80,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-20,2026-09-17 10:41:14.985009+00:00,24.8,23.1,5.2,50,23.0,50.4,80,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-21,2026-09-17 10:41:14.985009+00:00,24.8,22.4,1.8,16,19.9,44.6,80,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-22,2026-09-17 10:41:14.985009+00:00,25.6,22.2,0.0,0,22.7,40.0,2,open-meteo
Martil,Morocco,35.61,-5.27,2026-09-23,2026-09-17 10:41:14.985009+00:00,25.4,21.9,0.0,0,16.6,29.2,2,open-meteo
Sidi Slimane,Morocco,34.26,-5.93,2026-09-17,2026-09-17 10:41:15.068562+00:00,28.7,18.8,0.0,0,14.3,31.3,3,open-meteo
